,Unnamed: 0,issue_num,type,state,Original Text,Processed Text,Full Length,len,aa,begauth,has_code,first_turn,last_turn,created_at,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau,Code
6506,6506,42293,comment,closed,We ran the test 100 times using CODE and it failed on 3 of those so we're seeing the 3% in action.,We ran the test 100 times using CODE and it failed on 3 of those so we're seeing the 3% in action.,98,98,3,0,1,0,0,1671562362.0,0.4888888888888889,0.4888888888888889,0.3333333333333333,0.7303370786516854,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Solution Discussion
6507,6507,42293,comment,closed,"Interestingly, we've changed the test to use CODE and that's showing up to 24/100 failing which is much higher failure rate that I'd expected.","Interestingly, we've changed the test to use CODE and that's showing up to 24/100 failing which is much higher failure rate that I'd expected.",142,142,3,0,1,0,0,1671562362.0,0.5777777777777777,0.5777777777777777,0.4166666666666667,0.7415730337078652,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Solution Discussion
6508,6508,42293,comment,closed,Gist for code and tests here: https://gist.github.com/isabelmaccabee/397ce153a21fd706957f5479080a2497 - I've been running it with Jest 29.3.1 at the moment.,Gist for code and tests here: https://gist.github.com/isabelmaccabee/397ce153a21fd706957f5479080a2497 - I've been running it with Jest 29.3.1 at the moment.,156,156,3,0,0,0,0,1671562362.0,0.4,0.4,0.5,0.7528089887640449,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Solution Discussion
6509,6509,42293,comment,closed,"I should add that it's not too big a deal for us as it won't actually make a tangible difference to our code in production, although it is a bit frustrating having to add some magic numbers to our tests to account for the fuzziness.","I should add that it's not too big a deal for us as it won't actually make a tangible difference to our code in production, although it is a bit frustrating having to add some magic numbers to our tests to account for the fuzziness.",232,232,3,0,0,0,0,1671562362.0,1.0,1.0,0.5833333333333334,0.7640449438202247,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Motivation
6510,6510,42293,comment,closed,"However, I do agree with @smokydt's request to update the docs wording though.","However, I do agree with @smokydt's request to update the docs wording though.",78,78,3,0,0,0,0,1671562362.0,0.2888888888888888,0.2888888888888888,0.6666666666666666,0.7752808988764045,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Solution Discussion
6511,6511,42293,comment,closed,"If we hadn't found this thread here, I absolutely would have assumed that 'after delay milliseconds' means I could trust it to be a minimum wait time.","If we hadn't found this thread here, I absolutely would have assumed that 'after delay milliseconds' means I could trust it to be a minimum wait time.",150,150,3,0,0,0,0,1671562362.0,0.6,0.6,0.75,0.7865168539325843,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Solution Discussion
6512,6512,42293,comment,closed,I support the wording to be changed to 'with an approximate delay of delay milliseconds' or similar to make it clearer that the callback could be invoked _before_,I support the wording to be changed to 'with an approximate delay of delay milliseconds' or similar to make it clearer that the callback could be invoked _before_,162,162,3,0,0,0,0,1671562362.0,0.6222222222222222,0.6222222222222222,0.8333333333333334,0.797752808988764,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Solution Discussion
6513,6513,42293,comment,closed,the specified time.,the specified time.,19,19,3,0,0,0,0,1671562362.0,0.0666666666666666,0.0666666666666666,0.9166666666666666,0.8089887640449438,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Social Conversation
6514,6514,42293,comment,closed,I can put this as a separate issue with a bit more info on environment if required?,I can put this as a separate issue with a bit more info on environment if required?,83,83,3,0,0,0,0,1671562362.0,0.3777777777777777,0.3777777777777777,1.0,0.8202247191011236,0.8118117640960802,0.1881882359039197,0.8453731971291579,0.6643486569886716,Action on Issue
6515,6515,42293,comment,closed,"It schedules the next timer based on a timestamp from the past, so of course it's going to run early.","It schedules the next timer based on a timestamp from the past, so of course it's going to run early.",101,101,2,0,0,0,0,1677214843.0,0.9523809523809524,0.4444444444444444,0.25,0.8314606741573034,0.9986651302712,0.0013348697288,0.6643486569886716,0.0010845873531802,Observed Bug Behaviour
6516,6516,42293,comment,closed,But CODE is the future timestamp when we should expire.,But CODE is the future timestamp when we should expire.,55,55,2,0,1,0,0,1677214843.0,0.4761904761904761,0.2222222222222222,0.5,0.8426966292134831,0.9986651302712,0.0013348697288,0.6643486569886716,0.0010845873531802,Observed Bug Behaviour
6517,6517,42293,comment,closed,"So if we refresh CODE, we get a smaller CODE and thus the change is still net neutral — no?","So if we refresh CODE, we get a smaller CODE and thus the change is still net neutral — no?",91,91,2,0,1,0,0,1677214843.0,1.0,0.4666666666666667,0.75,0.8539325842696629,0.9986651302712,0.0013348697288,0.6643486569886716,0.0010845873531802,Observed Bug Behaviour
6518,6518,42293,comment,closed,Am I missing something?,Am I missing something?,23,23,2,0,0,0,0,1677214843.0,0.1904761904761904,0.0888888888888888,1.0,0.8651685393258427,0.9986651302712,0.0013348697288,0.6643486569886716,0.0010845873531802,Action on Issue
6519,6519,42293,comment,closed,Duplicate of https://github.com/nodejs/node/issues/26578.,Duplicate of https://github.com/nodejs/node/issues/26578.,57,57,2,0,0,0,0,1677224071.0,0.1764705882352941,0.0666666666666666,0.5,0.8764044943820225,0.99897017912728,0.00102982087272,0.0010845873531802,0.0036614813408781,Observed Bug Behaviour
6520,6520,42293,comment,closed,Closing as that issue also has extensive discussion that could inform any future solutions to the problem.,Closing as that issue also has extensive discussion that could inform any future solutions to the problem.,106,106,2,0,0,0,0,1677224071.0,1.0,0.3777777777777777,1.0,0.8876404494382022,0.99897017912728,0.00102982087272,0.0010845873531802,0.0036614813408781,Potential New Issues and Requests
6521,6521,42293,comment,closed,,,0,0,2,0,0,0,1,1677255224.0,0.0,0.0,0.1,0.898876404494382,1.0,0.0,0.0036614813408781,0.0,Social Conversation
6522,6522,42293,comment,closed,But expiry_ms is the future timestamp when we should expire.,But expiry_ms is the future timestamp when we should expire.,60,60,2,0,0,0,1,1677255224.0,0.5,0.2222222222222222,0.2,0.9101123595505618,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6523,6523,42293,comment,closed,"So if we refresh uv_now, we get a smaller duration_ms and thus the change is still net neutral — no?","So if we refresh uv_now, we get a smaller duration_ms and thus the change is still net neutral — no?",100,100,2,0,0,0,1,1677255224.0,1.0,0.4444444444444444,0.3,0.9213483146067416,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6524,6524,42293,comment,closed,No.,No.,3,3,2,0,0,0,1,1677255224.0,0.05,0.0222222222222222,0.4,0.9325842696629212,1.0,0.0,0.0036614813408781,0.0,Social Conversation
6525,6525,42293,comment,closed,The timer expires at CODE (instant + duration).,The timer expires at CODE (instant + duration).,47,47,2,0,1,0,1,1677255224.0,0.35,0.1555555555555555,0.5,0.9438202247191012,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6526,6526,42293,comment,closed,"If the instant is in the past, then the timer expires early.","If the instant is in the past, then the timer expires early.",60,60,2,0,0,0,1,1677255224.0,0.6,0.2666666666666666,0.6,0.9550561797752808,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6527,6527,42293,comment,closed,Substitute it with numbers and you'll see it.,Substitute it with numbers and you'll see it.,45,45,2,0,0,0,1,1677255224.0,0.4,0.1777777777777777,0.7,0.9662921348314608,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6528,6528,42293,comment,closed,Imagine now=10,Imagine now=10,14,14,2,0,0,0,1,1677255224.0,0.1,0.0444444444444444,0.8,0.9775280898876404,1.0,0.0,0.0036614813408781,0.0,Social Conversation
6529,6529,42293,comment,closed,"but real_now=20, then now+5 = 15 is <","but real_now=20, then now+5 = 15 is <",37,37,2,0,0,0,1,1677255224.0,0.3,0.1333333333333333,0.9,0.9887640449438202,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6530,6530,42293,comment,closed,"real_now, thus the timer expires immediately, not in 5 ms.","real_now, thus the timer expires immediately, not in 5 ms.",58,58,2,0,0,0,1,1677255224.0,0.5,0.2222222222222222,1.0,1.0,1.0,0.0,0.0036614813408781,0.0,Solution Discussion
6531,6531,40116,title,closed,finished from stream/promises causes slient crashes,finished from stream/promises causes slient crashes,51,51,3,1,0,1,0,1631709090.0,0.2058823529411764,0.1707317073170731,0.1666666666666666,0.0454545454545454,0.0,1.0,0.0,0.0001379808702991,Social Conversation
6532,6532,40116,body,closed,"### Version

v16.9.1

### Platform

Darwin 20.3.0","### Version

v16.9.1

### Platform

Darwin 20.3.0",49,49,3,1,0,1,0,1631709090.0,0.2352941176470588,0.1951219512195122,0.3333333333333333,0.0909090909090909,0.0,1.0,0.0,0.0001379808702991,Social Conversation
6533,6533,40116,body,closed,"Darwin Kernel Version 20.3.0: Thu Jan 21 00:07:06 PST 2021; root:xnu-7195.81.3~1/RELEASE_X86_64 x86_64

### Subsystem

stream/promises

### What steps will reproduce the bug?

CODECODEBefore finishedCODEAfter","Darwin Kernel Version 20.3.0: Thu Jan 21 00:07:06 PST 2021; root:xnu-7195.81.3~1/RELEASE_X86_64 x86_64

### Subsystem

stream/promises

### What steps will reproduce the bug?

CODECODEBefore finishedCODEAfter",208,208,3,1,1,1,0,1631709090.0,0.8529411764705882,0.7073170731707317,0.5,0.1363636363636363,0.0,1.0,0.0,0.0001379808702991,Solution Discussion
6534,6534,40116,body,closed,"finishedCODECODE

'After finished' is never printed

### How often does it reproduce?","finishedCODECODE

'After finished' is never printed

### How often does it reproduce?",87,87,3,1,1,1,0,1631709090.0,0.3823529411764705,0.3170731707317073,0.6666666666666666,0.1818181818181818,0.0,1.0,0.0,0.0001379808702991,Solution Discussion
6535,6535,40116,body,closed,"Is there a required condition?

Always reproduces

### What is the expected behavior?

'After finsihed' is logged or an exception that can be caught is thrown

### What do you see instead?","Is there a required condition?

Always reproduces

### What is the expected behavior?

'After finsihed' is logged or an exception that can be caught is thrown

### What do you see instead?",188,188,3,1,0,1,0,1631709090.0,1.0,0.8292682926829268,0.8333333333333334,0.2272727272727272,0.0,1.0,0.0,0.0001379808702991,Solution Discussion
6536,6536,40116,body,closed,"Process silently exits

### Additional information

My longer example from trying to pipe CODE into a CODE object and waiting for that to finish","Process silently exits

### Additional information

My longer example from trying to pipe CODE into a CODE object and waiting for that to finish",144,144,3,1,1,1,0,1631709090.0,0.7352941176470589,0.6097560975609756,1.0,0.2727272727272727,0.0,1.0,0.0,0.0001379808702991,Potential New Issues and Requests
6537,6537,40116,comment,closed,"Much simpler repro case  (the expectation is that this would await forever)
CODECODEBefore finishedCODEAfter","Much simpler repro case  (the expectation is that this would await forever)
CODECODEBefore finishedCODEAfter",109,109,3,1,1,0,0,1631710427.0,1.0,0.3902439024390244,0.5,0.3181818181818182,0.0001378136549108,0.999862186345089,0.0001379808702991,0.0001378776684514,Potential New Issues and Requests
6538,6538,40116,comment,closed,finishedCODECODE,finishedCODECODE,16,16,3,1,1,0,0,1631710427.0,0.0625,0.024390243902439,1.0,0.3636363636363636,0.0001378136549108,0.999862186345089,0.0001379808702991,0.0001378776684514,Potential New Issues and Requests
6539,6539,40116,comment,closed,I think I know what's happening.,I think I know what's happening.,32,32,3,1,0,0,0,1631711763.0,0.1818181818181818,0.1463414634146341,0.2,0.4090909090909091,0.0002755242330417,0.9997244757669582,0.0001378776684514,0.0003054774690242,Social Conversation
6540,6540,40116,comment,closed,it seems like something in node can tell we're CODEing on something to happen but doesn't see any other actions in it's queue and is bailing because it knows the program will hang.,it seems like something in node can tell we're CODEing on something to happen but doesn't see any other actions in it's queue and is bailing because it knows the program will hang.,180,180,3,1,1,0,0,1631711763.0,1.0,0.8048780487804879,0.4,0.4545454545454545,0.0002755242330417,0.9997244757669582,0.0001378776684514,0.0003054774690242,Potential New Issues and Requests
6541,6541,40116,comment,closed,"so the safest way to use finished with streams is to pause the stream, create the promise with finished, resume the stream, and then awaiting.","so the safest way to use finished with streams is to pause the stream, create the promise with finished, resume the stream, and then awaiting.",142,142,3,1,0,0,0,1631711763.0,0.7575757575757576,0.6097560975609756,0.6,0.5,0.0002755242330417,0.9997244757669582,0.0001378776684514,0.0003054774690242,Solution Discussion
6542,6542,40116,comment,closed,That or change finished to deal properly with getting an already finished stream.,That or change finished to deal properly with getting an already finished stream.,81,81,3,1,0,0,0,1631711763.0,0.3939393939393939,0.3170731707317073,0.8,0.5454545454545454,0.0002755242330417,0.9997244757669582,0.0001378776684514,0.0003054774690242,Potential New Issues and Requests
6543,6543,40116,comment,closed,"CODECODEBefore finishedCODEAfter finished: ${hash.digest(""base64"")}CODEBefore finishedCODEAfter finished: ${hash.digest(""base64"")}CODECODE

Either way a mention of this in https://nodejs.org/api/stream.html#stream_stream_finished_stream_options_callback would be helpful","CODECODEBefore finishedCODEAfter finished: ${hash.digest(""base64"")}CODEBefore finishedCODEAfter finished: ${hash.digest(""base64"")}CODECODE

Either way a mention of this in https://nodejs.org/api/stream.html#stream_stream_finished_stream_options_callback would be helpful",272,272,3,1,1,0,0,1631711763.0,0.5757575757575758,0.4634146341463415,1.0,0.5909090909090909,0.0002755242330417,0.9997244757669582,0.0001378776684514,0.0003054774690242,Potential New Issues and Requests
6544,6544,40116,comment,closed,"Much simpler repro case (the expectation is that this would await forever)
 
 CODECODEBefore finishedCODEAfter","Much simpler repro case (the expectation is that this would await forever)
 
 CODECODEBefore finishedCODEAfter",112,112,1,0,1,0,0,1631714723.0,0.5172413793103449,0.3658536585365853,0.25,0.6363636363636364,0.0005806315019544,0.9994193684980456,0.0003054774690242,6.274672336713778e-05,Solution Discussion
6545,6545,40116,comment,closed,"finishedCODECODE

CODE returns a promise that will never fulfill, so the program exits when there are no tasks left on the event loop.","finishedCODECODE

CODE returns a promise that will never fulfill, so the program exits when there are no tasks left on the event loop.",136,136,1,0,1,0,0,1631714723.0,0.8275862068965517,0.5853658536585366,0.5,0.6818181818181818,0.0005806315019544,0.9994193684980456,0.0003054774690242,6.274672336713778e-05,Solution Discussion
6546,6546,40116,comment,closed,"That is how promises in JS work, I don't think there's anything that Node.js can do against that.","That is how promises in JS work, I don't think there's anything that Node.js can do against that.",97,97,1,0,0,0,0,1631714723.0,0.6206896551724138,0.4390243902439024,0.75,0.7272727272727273,0.0005806315019544,0.9994193684980456,0.0003054774690242,6.274672336713778e-05,Potential New Issues and Requests
6547,6547,40116,comment,closed,"If you write this as an ES module, the exit code will be 13 instead of 0 if a top-level await has not resolved:

CODECODEBefore finishedCODEAfter finishedCODECODE","If you write this as an ES module, the exit code will be 13 instead of 0 if a top-level await has not resolved:

CODECODEBefore finishedCODEAfter finishedCODECODE",164,164,1,0,1,0,0,1631714723.0,1.0,0.7073170731707317,1.0,0.7727272727272727,0.0005806315019544,0.9994193684980456,0.0003054774690242,6.274672336713778e-05,Solution Discussion
6548,6548,40116,comment,closed,"Regarding your third comment, you should use CODE instead of CODE if you are piping streams:
CODECODEBefore finishedCODEAfter finished: ${hash.digest(""base64"")}CODECODE","Regarding your third comment, you should use CODE instead of CODE if you are piping streams:
CODECODEBefore finishedCODEAfter finished: ${hash.digest(""base64"")}CODECODE",169,169,1,0,1,0,0,1631715331.0,1.0,0.5121951219512195,1.0,0.8181818181818182,0.0006433021842175,0.9993566978157824,6.274672336713778e-05,0.0005692613916005,Solution Discussion
6549,6549,40116,comment,closed,"CODECODEBefore finishedCODEAfter finishedCODECODE

finished waits for the stream to finish.","CODECODEBefore finishedCODEAfter finishedCODECODE

finished waits for the stream to finish.",93,93,2,0,1,0,0,1631720847.0,0.55,0.2682926829268293,0.3333333333333333,0.8636363636363636,0.0012118737029075,0.9987881262970923,0.0005692613916005,1.0,Solution Discussion
6550,6550,40116,comment,closed,"Since you are not reading from the stream there is no progress and no pending tasks, thus the program exits.","Since you are not reading from the stream there is no progress and no pending tasks, thus the program exits.",108,108,2,0,0,0,0,1631720847.0,1.0,0.4878048780487805,0.6666666666666666,0.9090909090909092,0.0012118737029075,0.9987881262970923,0.0005692613916005,1.0,Solution Discussion
6551,6551,40116,comment,closed,All is working as expected.,All is working as expected.,27,27,2,0,0,0,0,1631720847.0,0.25,0.1219512195121951,1.0,0.9545454545454546,0.0012118737029075,0.9987881262970923,0.0005692613916005,1.0,Social Conversation
6552,6552,40116,comment,closed,"Maybe there could be some special detection here - if the code was suspended on an await expression, but there are no pending tasks, I think Node should emit a warning, pointing to the relevant docs with an explanation from this issue.","Maybe there could be some special detection here - if the code was suspended on an await expression, but there are no pending tasks, I think Node should emit a warning, pointing to the relevant docs with an explanation from this issue.",235,235,3,0,0,0,1,1641410596.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Solution Discussion
6553,6553,37959,title,closed,"No way to determine if ""root"" object in `inspect.custom` method?","No way to determine if ""root"" object in CODE method?",64,52,1,1,0,1,0,1616980948.0,0.1587301587301587,0.1587301587301587,0.0769230769230769,0.0434782608695652,0.0,1.0,0.0,0.0113239958929769,Social Conversation
6554,6554,37959,body,closed,**Is your feature request related to a problem?,**Is your feature request related to a problem?,47,47,1,1,0,1,0,1616980948.0,0.1269841269841269,0.1269841269841269,0.1538461538461538,0.0869565217391304,0.0,1.0,0.0,0.0113239958929769,Social Conversation
6555,6555,37959,body,closed,Please describe.,Please describe.,16,16,1,1,0,1,0,1616980948.0,0.0317460317460317,0.0317460317460317,0.2307692307692307,0.1304347826086956,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6556,6556,37959,body,closed,"**

It might be the case that this is currently possible, but I have not found a way to do it, neither through examples nor through looking through the actual CODE source.","**

It might be the case that this is currently possible, but I have not found a way to do it, neither through examples nor through looking through the actual CODE source.",173,173,1,1,1,1,0,1616980948.0,0.5079365079365079,0.5079365079365079,0.3076923076923077,0.1739130434782608,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6557,6557,37959,body,closed,"Basically, I just want to be able to do something special if the object being inspected is the root-most (top) object.","Basically, I just want to be able to do something special if the object being inspected is the root-most (top) object.",118,118,1,1,0,1,0,1616980948.0,0.3492063492063492,0.3492063492063492,0.3846153846153846,0.217391304347826,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6558,6558,37959,body,closed,It seems that currently you can only do the opposite: do something special if it is the *last* (leaf-most) object.,It seems that currently you can only do the opposite: do something special if it is the *last* (leaf-most) object.,114,114,1,1,0,1,0,1616980948.0,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.2608695652173913,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6559,6559,37959,body,closed,"This is because you are passed a CODE that is successively decremented, so that if it is CODE, you know you are at the boundary that the original caller wanted to stop at, but if you receive any other number (or CODE I guess), you can't know if you are the first object.","This is because you are passed a CODE that is successively decremented, so that if it is CODE, you know you are at the boundary that the original caller wanted to stop at, but if you receive any other number (or CODE I guess), you can't know if you are the first object.",270,270,1,1,1,1,0,1616980948.0,0.8412698412698413,0.8412698412698413,0.5384615384615384,0.3043478260869565,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6560,6560,37959,body,closed,"**Describe the solution you'd like**

There are a number of ways to resolve this, from just providing CODE (to compare CODE to), to providing CODE (which is just CODE).","**Describe the solution you'd like**

There are a number of ways to resolve this, from just providing CODE (to compare CODE to), to providing CODE (which is just CODE).",170,170,1,1,1,1,0,1616980948.0,0.492063492063492,0.492063492063492,0.6153846153846154,0.3478260869565217,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6561,6561,37959,body,closed,"Interestingly, this is precisely what the internal CODE code does, since it also cares about this property -- you can see frequent references to a [CODE](https://github.com/nodejs/node/blob/master/lib/internal/util/inspect.js#L544) throughout the code).","Interestingly, this is precisely what the internal CODE code does, since it also cares about this property -- you can see frequent references to a [CODE](https://github.com/nodejs/node/blob/master/lib/internal/util/inspect.js#L544) throughout the code).",253,253,1,1,1,1,0,1616980948.0,0.5873015873015873,0.5873015873015873,0.6923076923076923,0.391304347826087,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6562,6562,37959,body,closed,"Of course, under the current implementation, this would quite possibly require the user to have to manually increment it repeatedly (just as they appear to have to manually manage the CODE).","Of course, under the current implementation, this would quite possibly require the user to have to manually increment it repeatedly (just as they appear to have to manually manage the CODE).",190,190,1,1,1,1,0,1616980948.0,0.492063492063492,0.492063492063492,0.7692307692307693,0.4347826086956521,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6563,6563,37959,body,closed,"I suppose this kind of gets at the larger issue that managing depth (which is a very common thing to do and not some ""special case""), is fairly complicated process currently as is exemplified in the [current example code](https://nodejs.org/api/util.html#util_custom_inspection_functions_on_objects).","I suppose this kind of gets at the larger issue that managing depth (which is a very common thing to do and not some ""special case""), is fairly complicated process currently as is exemplified in the [current example code](https://nodejs.org/api/util.html#util_custom_inspection_functions_on_objects).",300,300,1,1,0,1,0,1616980948.0,0.6507936507936508,0.6507936507936508,0.8461538461538461,0.4782608695652174,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6564,6564,37959,body,closed,"It seems like it would be nicer to make the most common form of recursion, where you keep all the current options and ""just do the right update"" in terms of recurse time/depth/etc, should be automatic, and you should only have to do complicated management of ""decrement unless null"" or whatever, if you want to do something out of the norm.","It seems like it would be nicer to make the most common form of recursion, where you keep all the current options and ""just do the right update"" in terms of recurse time/depth/etc, should be automatic, and you should only have to do complicated management of ""decrement unless null"" or whatever, if you want to do something out of the norm.",340,340,1,1,0,1,0,1616980948.0,1.0,1.0,0.9230769230769232,0.5217391304347826,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6565,6565,37959,body,closed,"So, you could imagine instead a different custom inspect api where you were passed something a closured CODE like this:

CODE

You could optionally imagine not allowing users to fiddle with depth/maxDepth at all, but maybe someone is relying on that for ""phantom"" intermediary objects that don't want to count as ""depth increasers"" or whatever.","So, you could imagine instead a different custom inspect api where you were passed something a closured CODE like this:

CODE

You could optionally imagine not allowing users to fiddle with depth/maxDepth at all, but maybe someone is relying on that for ""phantom"" intermediary objects that don't want to count as ""depth increasers"" or whatever.",348,348,1,1,1,1,0,1616980948.0,0.9206349206349206,0.9206349206349206,1.0,0.5652173913043478,0.0,1.0,0.0,0.0113239958929769,Solution Discussion
6566,6566,37959,comment,closed,@BridgeAR,@BridgeAR,9,9,2,0,0,0,0,1617330024.0,1.0,0.0158730158730158,1.0,0.6086956521739131,0.0103263196404099,0.98967368035959,0.0113239958929769,1.0,Social Conversation
6567,6567,37959,comment,closed,There has been no activity on this feature request for 5 months and it is unlikely to be implemented.,There has been no activity on this feature request for 5 months and it is unlikely to be implemented.,101,101,1,0,0,0,0,1648156245.0,0.7307692307692307,0.3015873015873015,0.3333333333333333,0.6521739130434783,0.922223474849926,0.0777765251500739,1.0,1.9463949213885158e-07,Solution Discussion
6568,6568,37959,comment,closed,It will be closed 6 months after the last non-automated comment.,It will be closed 6 months after the last non-automated comment.,64,64,1,0,0,0,0,1648156245.0,0.4615384615384615,0.1904761904761904,0.6666666666666666,0.6956521739130435,0.922223474849926,0.0777765251500739,1.0,1.9463949213885158e-07,Solution Discussion
6569,6569,37959,comment,closed,"For more information on how the project manages feature requests, please consult the [feature request management document](https://github.com/nodejs/node/blob/HEAD/doc/contributing/feature-request-management.md).","For more information on how the project manages feature requests, please consult the [feature request management document](https://github.com/nodejs/node/blob/HEAD/doc/contributing/feature-request-management.md).",212,212,1,0,0,0,0,1648156245.0,1.0,0.4126984126984127,1.0,0.7391304347826086,0.922223474849926,0.0777765251500739,1.0,1.9463949213885158e-07,Solution Discussion
6570,6570,37959,comment,closed,There has been no activity on this feature request for 5 months and it is unlikely to be implemented.,There has been no activity on this feature request for 5 months and it is unlikely to be implemented.,101,101,1,0,0,0,0,1648156251.0,0.7307692307692307,0.3015873015873015,0.3333333333333333,0.782608695652174,0.9222236523411252,0.0777763476588748,1.9463949213885158e-07,0.0852907010560911,Solution Discussion
6571,6571,37959,comment,closed,It will be closed 6 months after the last non-automated comment.,It will be closed 6 months after the last non-automated comment.,64,64,1,0,0,0,0,1648156251.0,0.4615384615384615,0.1904761904761904,0.6666666666666666,0.8260869565217391,0.9222236523411252,0.0777763476588748,1.9463949213885158e-07,0.0852907010560911,Solution Discussion
6572,6572,37959,comment,closed,"For more information on how the project manages feature requests, please consult the [feature request management document](https://github.com/nodejs/node/blob/HEAD/doc/contributing/feature-request-management.md).","For more information on how the project manages feature requests, please consult the [feature request management document](https://github.com/nodejs/node/blob/HEAD/doc/contributing/feature-request-management.md).",212,212,1,0,0,0,0,1648156251.0,1.0,0.4126984126984127,1.0,0.8695652173913043,0.9222236523411252,0.0777763476588748,1.9463949213885158e-07,0.0852907010560911,Solution Discussion
6573,6573,37959,comment,closed,There has been no activity on this feature request and it is being closed.,There has been no activity on this feature request and it is being closed.,74,74,1,0,0,0,1,1650785441.0,0.5384615384615384,0.2222222222222222,0.3333333333333333,0.9130434782608696,1.0,0.0,0.0852907010560911,0.0,Investigation and Exploration
6574,6574,37959,comment,closed,"If you feel closing this issue is not the right thing to do, please leave a comment.","If you feel closing this issue is not the right thing to do, please leave a comment.",84,84,1,0,0,0,1,1650785441.0,0.6538461538461539,0.2698412698412698,0.6666666666666666,0.9565217391304348,1.0,0.0,0.0852907010560911,0.0,Social Conversation
6575,6575,37959,comment,closed,"For more information on how the project manages feature requests, please consult the [feature request management document](https://github.com/nodejs/node/blob/HEAD/doc/contributing/feature-request-management.md).","For more information on how the project manages feature requests, please consult the [feature request management document](https://github.com/nodejs/node/blob/HEAD/doc/contributing/feature-request-management.md).",212,212,1,0,0,0,1,1650785441.0,1.0,0.4126984126984127,1.0,1.0,1.0,0.0,0.0852907010560911,0.0,Potential New Issues and Requests
6576,6576,34779,title,closed,"Compile error in emmintrin.h, 12.18.3 on 64 bit Raspbian Buster","Compile error in emmintrin.h, 12.18.3 on 64 bit Raspbian Buster",63,63,3,1,0,1,0,1597446529.0,0.3225806451612903,0.3225806451612903,0.1111111111111111,0.0625,0.0,1.0,0.0,1.0,Social Conversation
6577,6577,34779,body,closed,This is all I know.,This is all I know.,19,19,3,1,0,1,0,1597446529.0,0.1612903225806451,0.1612903225806451,0.2222222222222222,0.125,0.0,1.0,0.0,1.0,Social Conversation
6578,6578,34779,body,closed,There seems to be a conflict in the code somewhere.,There seems to be a conflict in the code somewhere.,51,51,3,1,0,1,0,1597446529.0,0.3225806451612903,0.3225806451612903,0.3333333333333333,0.1875,0.0,1.0,0.0,1.0,Solution Discussion
6579,6579,34779,body,closed,I tried to copy/paste all the output I thought was pertinent.,I tried to copy/paste all the output I thought was pertinent.,61,61,3,1,0,1,0,1597446529.0,0.3870967741935484,0.3870967741935484,0.4444444444444444,0.25,0.0,1.0,0.0,1.0,Social Conversation
6580,6580,34779,body,closed,Let me know if additional info is required.,Let me know if additional info is required.,43,43,3,1,0,1,0,1597446529.0,0.2580645161290322,0.2580645161290322,0.5555555555555556,0.3125,0.0,1.0,0.0,1.0,Social Conversation
6581,6581,34779,body,closed,"System up to date as of today (8/14/20) and I am running on Raspbian X86 

Linux raspberrypi","System up to date as of today (8/14/20) and I am running on Raspbian X86 

Linux raspberrypi",94,94,3,1,0,1,0,1597446529.0,0.5806451612903226,0.5806451612903226,0.6666666666666666,0.375,0.0,1.0,0.0,1.0,Solution Discussion
6582,6582,34779,body,closed,4.19.0-8-amd64 #1 SMP Debian 4.19.98-1 (2020-01-26) x86_64,4.19.0-8-amd64 #1 SMP Debian 4.19.98-1 (2020-01-26) x86_64,58,58,3,1,0,1,0,1597446529.0,0.3870967741935484,0.3870967741935484,0.7777777777777778,0.4375,0.0,1.0,0.0,1.0,Solution Discussion
